     1 ,          1 ,     1.00 ,         1.0000 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12464 ,    1246301 , 13708.85 ,   1247838.9342 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12465 ,    1246401 , 13709.95 ,   1247939.0576 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12466 ,    1246501 , 13711.05 ,   1248039.1810 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12467 ,    1246601 , 13712.15 ,   1248139.3044 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12468 ,    1246701 , 13713.25 ,   1248239.4278 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12469 ,    1246801 , 13714.35 ,   1248339.5512 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12470 ,    1246901 , 13715.45 ,   1248439.6746 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12471 ,    1247001 , 13716.55 ,   1248539.7980 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12472 ,    1247101 , 13717.65 ,   1248639.9214 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12473 ,    1247201 , 13718.75 ,   1248740.0448 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12474 ,    1247301 , 13719.85 ,   1248840.1682 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12475 ,    1247401 , 13720.95 ,   1248940.2916 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12476 ,    1247501 , 13722.05 ,   1249040.4150 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12477 ,    1247601 , 13723.15 ,   1249140.5384 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12478 ,    1247701 , 13724.25 ,   1249240.6618 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12479 ,    1247801 , 13725.35 ,   1249340.7852 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12480 ,    1247901 , 13726.45 ,   1249440.9086 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12481 ,    1248001 , 13727.55 ,   1249541.0320 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12482 ,    1248101 , 13728.65 ,   1249641.1554 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12483 ,    1248201 , 13729.75 ,   1249741.2788 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12484 ,    1248301 , 13730.85 ,   1249841.4022 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12485 ,    1248401 , 13731.95 ,   1249941.5256 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12486 ,    1248501 , 13733.04 ,   1250041.6490 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12487 ,    1248601 , 13734.14 ,   1250141.7724 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12488 ,    1248701 , 13735.24 ,   1250241.8958 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12489 ,    1248801 , 13736.34 ,   1250342.0192 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12490 ,    1248901 , 13737.44 ,   1250442.1426 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12491 ,    1249001 , 13738.54 ,   1250542.2660 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12492 ,    1249101 , 13739.64 ,   1250642.3894 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12493 ,    1249201 , 13740.74 ,   1250742.5128 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12494 ,    1249301 , 13741.84 ,   1250842.6362 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12495 ,    1249401 , 13742.94 ,   1250942.7596 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12496 ,    1249501 , 13744.04 ,   1251042.8830 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12497 ,    1249601 , 13745.14 ,   1251143.0064 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12498 ,    1249701 , 13746.24 ,   1251243.1298 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12499 ,    1249801 , 13747.34 ,   1251343.2532 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12500 ,    1249901 , 13748.44 ,   1251443.3766 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12501 ,    1250001 , 13749.54 ,   1251543.5000 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12502 ,    1250101 , 13750.64 ,   1251643.6234 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12503 ,    1250201 , 13751.74 ,   1251743.7468 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12504 ,    1250301 , 13752.84 ,   1251843.8702 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12505 ,    1250401 , 13753.94 ,   1251943.9936 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12506 ,    1250501 , 13755.04 ,   1252044.1170 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12507 ,    1250601 , 13756.14 ,   1252144.2404 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12508 ,    1250701 , 13757.24 ,   1252244.3638 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12509 ,    1250801 , 13758.34 ,   1252344.4872 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12510 ,    1250901 , 13759.44 ,   1252444.6106 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12511 ,    1251001 , 13760.54 ,   1252544.7340 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12512 ,    1251101 , 13761.63 ,   1252644.8574 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12513 ,    1251201 , 13762.73 ,   1252744.9808 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12514 ,    1251301 , 13763.83 ,   1252845.1042 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12515 ,    1251401 , 13764.93 ,   1252945.2276 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12516 ,    1251501 , 13766.03 ,   1253045.3510 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12517 ,    1251601 , 13767.13 ,   1253145.4744 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12518 ,    1251701 , 13768.23 ,   1253245.5978 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12519 ,    1251801 , 13769.33 ,   1253345.7212 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12520 ,    1251901 , 13770.43 ,   1253445.8446 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12521 ,    1252001 , 13771.53 ,   1253545.9680 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12522 ,    1252101 , 13772.63 ,   1253646.0914 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12523 ,    1252201 , 13773.73 ,   1253746.2148 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12524 ,    1252301 , 13774.83 ,   1253846.3382 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12525 ,    1252401 , 13775.93 ,   1253946.4616 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12526 ,    1252501 , 13777.03 ,   1254046.5850 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12527 ,    1252601 , 13778.13 ,   1254146.7084 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12528 ,    1252701 , 13779.23 ,   1254246.8318 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12529 ,    1252801 , 13780.33 ,   1254346.9552 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12530 ,    1252901 , 13781.43 ,   1254447.0786 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12531 ,    1253001 , 13782.53 ,   1254547.2020 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12532 ,    1253101 , 13783.63 ,   1254647.3254 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12533 ,    1253201 , 13784.73 ,   1254747.4488 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12534 ,    1253301 , 13785.83 ,   1254847.5722 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12535 ,    1253401 , 13786.93 ,   1254947.6956 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12536 ,    1253501 , 13788.03 ,   1255047.8190 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12537 ,    1253601 , 13789.13 ,   1255147.9424 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12538 ,    1253701 , 13790.22 ,   1255248.0658 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12539 ,    1253801 , 13791.32 ,   1255348.1892 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12540 ,    1253901 , 13792.42 ,   1255448.3126 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12541 ,    1254001 , 13793.52 ,   1255548.4360 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12542 ,    1254101 , 13794.62 ,   1255648.5594 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12543 ,    1254201 , 13795.72 ,   1255748.6828 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12544 ,    1254301 , 13796.82 ,   1255848.8062 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12545 ,    1254401 , 13797.92 ,   1255948.9296 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12546 ,    1254501 , 13799.02 ,   1256049.0530 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12547 ,    1254601 , 13800.12 ,   1256149.1764 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12548 ,    1254701 , 13801.22 ,   1256249.2998 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12549 ,    1254801 , 13802.32 ,   1256349.4232 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12550 ,    1254901 , 13803.42 ,   1256449.5466 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12551 ,    1255001 , 13804.52 ,   1256549.6700 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12552 ,    1255101 , 13805.62 ,   1256649.7934 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12553 ,    1255201 , 13806.72 ,   1256749.9168 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12554 ,    1255301 , 13807.82 ,   1256850.0402 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12555 ,    1255401 , 13808.92 ,   1256950.1636 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12556 ,    1255501 , 13810.02 ,   1257050.2870 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12557 ,    1255601 , 13811.12 ,   1257150.4104 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12558 ,    1255701 , 13812.22 ,   1257250.5338 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12559 ,    1255801 , 13813.32 ,   1257350.6572 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12560 ,    1255901 , 13814.42 ,   1257450.7806 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12561 ,    1256001 , 13815.52 ,   1257550.9040 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12562 ,    1256101 , 13816.62 ,   1257651.0274 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12563 ,    1256201 , 13817.71 ,   1257751.1508 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12564 ,    1256301 , 13818.81 ,   1257851.2742 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12565 ,    1256401 , 13819.91 ,   1257951.3976 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12566 ,    1256501 , 13821.01 ,   1258051.5210 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12567 ,    1256601 , 13822.11 ,   1258151.6444 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12568 ,    1256701 , 13823.21 ,   1258251.7678 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12569 ,    1256801 , 13824.31 ,   1258351.8912 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12570 ,    1256901 , 13825.41 ,   1258452.0146 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12571 ,    1257001 , 13826.51 ,   1258552.1380 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12572 ,    1257101 , 13827.61 ,   1258652.2614 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12573 ,    1257201 , 13828.71 ,   1258752.3848 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12574 ,    1257301 , 13829.81 ,   1258852.5082 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12575 ,    1257401 , 13830.91 ,   1258952.6316 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12576 ,    1257501 , 13832.01 ,   1259052.7550 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12577 ,    1257601 , 13833.11 ,   1259152.8784 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12578 ,    1257701 , 13834.21 ,   1259253.0018 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12579 ,    1257801 , 13835.31 ,   1259353.1252 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12580 ,    1257901 , 13836.41 ,   1259453.2486 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12581 ,    1258001 , 13837.51 ,   1259553.3720 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12582 ,    1258101 , 13838.61 ,   1259653.4954 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12583 ,    1258201 , 13839.71 ,   1259753.6188 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12584 ,    1258301 , 13840.81 ,   1259853.7422 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12585 ,    1258401 , 13841.91 ,   1259953.8656 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12586 ,    1258501 , 13843.01 ,   1260053.9890 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12587 ,    1258601 , 13844.11 ,   1260154.1124 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12588 ,    1258701 , 13845.21 ,   1260254.2358 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12589 ,    1258801 , 13846.30 ,   1260354.3592 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12590 ,    1258901 , 13847.40 ,   1260454.4826 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12591 ,    1259001 , 13848.50 ,   1260554.6060 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12592 ,    1259101 , 13849.60 ,   1260654.7294 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12593 ,    1259201 , 13850.70 ,   1260754.8528 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12594 ,    1259301 , 13851.80 ,   1260854.9762 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12595 ,    1259401 , 13852.90 ,   1260955.0996 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12596 ,    1259501 , 13854.00 ,   1261055.2230 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12597 ,    1259601 , 13855.10 ,   1261155.3464 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12598 ,    1259701 , 13856.20 ,   1261255.4698 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12599 ,    1259801 , 13857.30 ,   1261355.5932 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12600 ,    1259901 , 13858.40 ,   1261455.7166 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12601 ,    1260001 , 13859.50 ,   1261555.8400 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12602 ,    1260101 , 13860.60 ,   1261655.9634 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12603 ,    1260201 , 13861.70 ,   1261756.0868 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12604 ,    1260301 , 13862.80 ,   1261856.2102 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12605 ,    1260401 , 13863.90 ,   1261956.3336 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12606 ,    1260501 , 13865.00 ,   1262056.4570 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12607 ,    1260601 , 13866.10 ,   1262156.5804 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12608 ,    1260701 , 13867.20 ,   1262256.7038 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12609 ,    1260801 , 13868.30 ,   1262356.8272 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12610 ,    1260901 , 13869.40 ,   1262456.9506 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12611 ,    1261001 , 13870.50 ,   1262557.0740 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12612 ,    1261101 , 13871.60 ,   1262657.1974 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12613 ,    1261201 , 13872.70 ,   1262757.3208 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12614 ,    1261301 , 13873.79 ,   1262857.4442 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12615 ,    1261401 , 13874.89 ,   1262957.5676 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12616 ,    1261501 , 13875.99 ,   1263057.6910 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12617 ,    1261601 , 13877.09 ,   1263157.8144 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12618 ,    1261701 , 13878.19 ,   1263257.9378 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12619 ,    1261801 , 13879.29 ,   1263358.0612 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12620 ,    1261901 , 13880.39 ,   1263458.1846 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12621 ,    1262001 , 13881.49 ,   1263558.3080 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12622 ,    1262101 , 13882.59 ,   1263658.4314 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12623 ,    1262201 , 13883.69 ,   1263758.5548 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12624 ,    1262301 , 13884.79 ,   1263858.6782 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12625 ,    1262401 , 13885.89 ,   1263958.8016 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12626 ,    1262501 , 13886.99 ,   1264058.9250 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12627 ,    1262601 , 13888.09 ,   1264159.0484 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12628 ,    1262701 , 13889.19 ,   1264259.1718 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12629 ,    1262801 , 13890.29 ,   1264359.2952 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12630 ,    1262901 , 13891.39 ,   1264459.4186 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12631 ,    1263001 , 13892.49 ,   1264559.5420 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12632 ,    1263101 , 13893.59 ,   1264659.6654 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12633 ,    1263201 , 13894.69 ,   1264759.7888 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12634 ,    1263301 , 13895.79 ,   1264859.9122 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12635 ,    1263401 , 13896.89 ,   1264960.0356 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12636 ,    1263501 , 13897.99 ,   1265060.1590 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12637 ,    1263601 , 13899.09 ,   1265160.2824 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12638 ,    1263701 , 13900.19 ,   1265260.4058 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12639 ,    1263801 , 13901.29 ,   1265360.5292 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12640 ,    1263901 , 13902.38 ,   1265460.6526 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12641 ,    1264001 , 13903.48 ,   1265560.7760 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12642 ,    1264101 , 13904.58 ,   1265660.8994 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12643 ,    1264201 , 13905.68 ,   1265761.0228 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12644 ,    1264301 , 13906.78 ,   1265861.1462 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12645 ,    1264401 , 13907.88 ,   1265961.2696 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12646 ,    1264501 , 13908.98 ,   1266061.3930 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12647 ,    1264601 , 13910.08 ,   1266161.5164 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12648 ,    1264701 , 13911.18 ,   1266261.6398 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12649 ,    1264801 , 13912.28 ,   1266361.7632 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12650 ,    1264901 , 13913.38 ,   1266461.8866 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12651 ,    1265001 , 13914.48 ,   1266562.0100 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12652 ,    1265101 , 13915.58 ,   1266662.1334 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12653 ,    1265201 , 13916.68 ,   1266762.2568 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12654 ,    1265301 , 13917.78 ,   1266862.3802 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12655 ,    1265401 , 13918.88 ,   1266962.5036 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12656 ,    1265501 , 13919.98 ,   1267062.6270 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12657 ,    1265601 , 13921.08 ,   1267162.7504 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12658 ,    1265701 , 13922.18 ,   1267262.8738 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12659 ,    1265801 , 13923.28 ,   1267362.9972 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12660 ,    1265901 , 13924.38 ,   1267463.1206 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12661 ,    1266001 , 13925.48 ,   1267563.2440 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12662 ,    1266101 , 13926.58 ,   1267663.3674 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12663 ,    1266201 , 13927.68 ,   1267763.4908 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12664 ,    1266301 , 13928.78 ,   1267863.6142 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12665 ,    1266401 , 13929.88 ,   1267963.7376 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12666 ,    1266501 , 13930.97 ,   1268063.8610 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12667 ,    1266601 , 13932.07 ,   1268163.9844 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12668 ,    1266701 , 13933.17 ,   1268264.1078 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12669 ,    1266801 , 13934.27 ,   1268364.2312 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12670 ,    1266901 , 13935.37 ,   1268464.3546 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12671 ,    1267001 , 13936.47 ,   1268564.4780 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12672 ,    1267101 , 13937.57 ,   1268664.6014 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12673 ,    1267201 , 13938.67 ,   1268764.7248 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12674 ,    1267301 , 13939.77 ,   1268864.8482 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12675 ,    1267401 , 13940.87 ,   1268964.9716 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12676 ,    1267501 , 13941.97 ,   1269065.0950 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12677 ,    1267601 , 13943.07 ,   1269165.2184 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12678 ,    1267701 , 13944.17 ,   1269265.3418 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12679 ,    1267801 , 13945.27 ,   1269365.4652 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12680 ,    1267901 , 13946.37 ,   1269465.5886 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12681 ,    1268001 , 13947.47 ,   1269565.7120 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12682 ,    1268101 , 13948.57 ,   1269665.8354 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12683 ,    1268201 , 13949.67 ,   1269765.9588 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12684 ,    1268301 , 13950.77 ,   1269866.0822 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12685 ,    1268401 , 13951.87 ,   1269966.2056 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12686 ,    1268501 , 13952.97 ,   1270066.3290 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12687 ,    1268601 , 13954.07 ,   1270166.4524 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12688 ,    1268701 , 13955.17 ,   1270266.5758 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12689 ,    1268801 , 13956.27 ,   1270366.6992 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12690 ,    1268901 , 13957.37 ,   1270466.8226 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
 12691 ,    1269001 , 13958.46 ,   1270566.9460 ,hasta      ,good-bye   ,     1.00 ,12-jun-1991 
